timestamp,cpu_0,cpu_1
1672616680,0.38536442051685366,0.529134881504486
1672618650,0.36183301425972964,0.5300851253827156
1672620620,0.37542245696449733,0.49265002499870447
1672622590,0.3090922994236802,0.3767575940512712
1672624560,0.2661463337776076,0.4193933573152715
1672626530,0.2901434975936201,0.446998197385997
1672628500,0.3523025586717378,0.5477153450880238
1672630470,0.2380359072537667,0.4647857795478136
1672632440,0.24382125318436265,0.43951301797282705
1672634410,0.27597747488776164,0.4135664696124093
1672636380,0.2957790267061425,0.469999708496747
1672638350,0.2929238242502788,0.4709266975082545
1672640320,0.3396697421136284,0.4612914527822923
1672642290,0.2349498288145387,0.43328914810954045
1672644260,0.27722306671459035,0.4153775398129493
1672646230,0.2972173972285285,0.421046788358782
1672648200,0.3113778556037503,0.4753032412501423
1672650170,0.37083653025932123,0.541612312831363
1672652140,0.28168815247337486,0.4549563466470609
1672654110,0.2609440227464467,0.40478671190558185
1672656080,0.2499829124143124,0.40837039042820833
1672658050,0.26473903872312227,0.4028684323616463
1672660020,0.34665692653894903,0.38842763242949885
1672661990,0.3590396772915266,0.5033236288795024
1672663960,0.3243921852146086,0.3756416885872024
1672665930,0.32723068730632004,0.33880678413384807
1672667900,0.3896013087755639,0.4876498614785848
1672669870,0.37338513419962444,0.5155651581373267
1672671840,0.4399768705250975,0.5355722130490107
1672914150,11.023947596066089,4.681293791604031
1672916120,7.22650489017921,9.890201416642254
1672918090,12.129574228364508,17.160170297357453
1672920060,0.43271625125413543,0.4083203670614666
1672922030,0.9336716607927197,0.9730118391720158
1672924000,0.19222169192680105,0.23277353540640147
1672925970,0.16334043388507302,0.2066770773270992
1672927940,0.16048517369096663,0.18476352846165586
1672929910,0.32337005578995776,0.4160966740859274
1672931880,0.2304949787885688,0.27527506334330887
1672933850,0.29334125465036404,0.3122373452975182
1672935820,0.24997975495655722,0.2852172766329027
1672937790,0.1738857368354915,0.20221869506567283
1672939760,0.16952281285646761,0.19523853102363634
1672941730,0.14833383828580385,0.18278136498030492
1672943700,0.15047625194158612,0.17856671226257095
1672945670,0.2604511410548693,0.2842657080695319
1672947640,0.3305771101903364,0.37003655408628694
1672949610,0.252371417506837,0.27618060196295163
1672951580,0.17998756250375925,0.20443663548848287
1672953550,0.18285638900780016,0.21191961726262218
1672955520,0.32117256550485823,0.34725681319582663
1672957490,0.18143452628898227,0.2104777769358139
1672959460,0.1671644044189853,0.19763530621275688
1672961430,0.25833323484685244,0.2983310417565727
1672963400,0.2494937541469288,0.2837802681794836
1672965370,0.16611019378167963,0.2000072986552739
1672967340,0.15429165629197725,0.1943049142989064
1672969310,0.20832345800304175,0.23721422010470858
1672971280,0.20239026471134786,0.23571298764236362
1672973250,0.27521206238202384,0.29761277324739666
1672975220,0.1816751910969581,0.21223067794522596
1672977190,0.16475860998224762,0.20142986103461769
1672979160,0.2238890129463014,0.2499967469040513
1672981130,0.2333468643040688,0.27667709140124097
1672983100,0.17999913593136088,0.21499219742567965
1672985070,0.4148257499396891,0.5272689514294344
1672987040,0.3352528475974551,0.3600085602631502
1672989010,0.1866666368834536,0.21222278271361641
1672990980,0.1895082894286236,0.23237121356490728
1672992950,0.18164503267046528,0.21775034061271173
1672994920,0.25667557819254305,0.29429650372391974
1672996890,0.18222603585633376,0.2133337567550153
1672998860,0.1671408927157493,0.19904832579307147
1673000830,0.15747608075739117,0.18039686108073189
1673016590,3.1152912929311736,1.741469831133754
1673018560,0.16191254186556003,0.1714358469477296
1673020530,0.1994372616667445,0.2116662403976536
1673022500,0.20334075245372293,0.22571941023463463
1673024470,0.09611557091917383,0.12111853008853257
1673026440,0.2199933135656801,0.23713686923772306
1673028410,0.1344475450758579,0.15500330871060883
1673030380,0.34476891967906076,0.32095903023155437
1673032350,0.09237954608288713,0.1157143868645545
1673034320,0.21611721524260508,0.2422227841651621
1673036290,0.1961830727899588,0.22951537637290892
1673038260,0.17943993146555923,0.2055516409661899
1673040230,0.1290466246768334,0.15523719021014104
1673042200,0.2116677247469997,0.23777885484381203
1673044170,0.1438157235416655,0.1671472816580149
1673046140,0.15476077467772992,0.17523884145681518
1673048110,0.12554861241065157,0.15721286266001422
1673050080,0.09047630392446274,0.11047731985613743
1673052050,0.08389251903149868,0.11722493390274731
1673054020,0.08762236212836436,0.11000569434680336
1673055990,0.08277331955892696,0.10277280922074679
1673057960,0.10190042031860248,0.12809182504076763
1673059930,0.2172245734010848,0.2361104379497663
1673061900,0.11809027928853726,0.14570869202278428
1673063870,0.10238097059602327,0.14047801508426308
1673065840,0.10555344327105139,0.12388708188517601
1673067810,0.09952449878726886,0.11428775725295383
1673069780,0.08444251203412313,0.10333256717695377
1673071750,0.10048467086168955,0.12334366354514738
1673073720,1.5274853877850312,1.5470181355530823
1673075690,0.3228537964954655,0.3528524938702638
1673077660,0.12714572474656274,0.15285967487609678
1673079630,0.10166524872394868,0.1333347162452089
1673081600,0.13379229877707316,0.15760826773911057
1673083570,0.12499694373472697,0.16055377224073575
1673085540,0.10666533914716236,0.13761648276962932
1673087510,0.25056078865338793,0.3883436921666206
1673089480,0.13761776471235665,0.16143102536721038
1673091450,0.22809732921340384,0.27000190748910796
1673093420,0.12499978746554519,0.15777635847932914
1673095390,0.10001093860700407,0.1219059609350002
1673097360,0.09666603339306627,0.12888800505303857
1673099330,0.09619058526886591,0.12523961649020451
1673101300,0.2677795432009202,0.29111096132156306
1673103270,0.19669483427499368,0.2416959795284882
1673186010,18.689062745609256,3.189321823949374
1673187980,0.24554506118950928,0.31494343568791155
1673189950,0.2976271642325589,0.3180893842480824
1673191920,0.2705400662132406,0.27945667246319256
1673193890,0.43605535151303,0.5059719156829073
1673195860,0.2347396357101353,0.24809206245384777
1673197830,0.19721185825531862,0.23331738681374184
1673199800,0.22857702514112768,0.2519230922575447
1673201770,0.3038925781985374,0.30944859927793034
1673203740,0.22380062460979588,0.23569528784991364
1673205710,0.2216851382871142,0.23669740108413015
1673207680,0.20760030950415861,0.22714467037123437
1673209650,0.2366687891098808,0.25142938622583183
1673211620,0.25222344800519,0.27885987948757646
1673213590,0.19190224984107712,0.21427303868943773
1673215560,0.1800039867480264,0.1911242584671816
1673217530,0.20141221306987192,0.21570193592441142
1673219500,0.18026191736735245,0.18527799201380574
1673221470,0.2550531646349051,0.26262477997240935
1673223440,0.23787979057617223,0.2530336900282162
1673225410,0.24009604115114602,0.2510521887057975
1673227380,0.22321590842109842,0.22625501550445115
1673229350,0.29935293178051925,0.3976990806549723
1673231320,0.21012064863031246,0.22526263349228245
1673233290,0.18939167276230903,0.20757060134053487
1673235260,0.20633332219590833,0.20886181222142627
1673237230,0.193724931814771,0.2041678588503162
1673239200,0.2601325394600004,0.27983761613304414
1673241170,0.5040154139943054,0.534319425927081
1673243140,0.287904341972138,0.3601996026624901
1673245110,0.18584098917290964,0.20302183924257697
1673247080,0.2510191198714215,0.272235503789661
1673249050,0.254168235450945,0.27030466893692073
1673251020,0.3313450313086508,0.33133079792175113
1673252990,0.2510832937406907,0.26624840953789325
1673254960,0.27526511215995003,0.28941870119723057
1673256930,0.28232966106335305,0.2939236831631068
1673258900,0.25101364215248906,0.2767606276674151
1673260870,0.3937461701446673,0.4104018805887697
1673262840,0.3202073034093905,0.3388950991954678
1673264810,0.2519448769175359,0.2701428547031388
1673266780,0.2535561176108636,0.2702316971558872
1673268750,0.37631355489362567,0.3889678976834346
1673270720,0.27618537287124784,0.29792201062514817
1673272690,0.22397724619423107,0.2304625759999632
1673278600,56.26171639427455,12.355423837171463
1673280570,0.31967913438924633,0.33377808587591384
1673282540,0.3186553928737879,0.34193213952202267
1673284510,0.4693359604625307,0.5038600824203877
1673286480,0.379492498990582,0.4330762405019973
1673288450,0.27621491962889577,0.29803295857699746
1673290420,0.26020558166224506,0.2960516290007963
1673292390,0.25862314652013035,0.284895915410005
1673294360,0.3050136742390332,0.3337912906830836
1673296330,0.4043324814331077,0.4136874356527608
1673298300,1.1457955273006968,1.3169563595374676
1673300270,11.407231268250735,11.380817158053686
1673302240,10.045639719508834,10.010911926126091
1673304210,10.142355582525338,10.190974741208894
1673306180,9.864000469295167,9.918509456788742
1673308150,11.141918404012568,11.190345989460958
1673310120,10.047512323528082,10.052100293840793
1673312090,9.718494615246234,9.666953231498324
1673314060,9.382274098154436,9.385312179923384
1673316030,9.265995790640314,9.239697741252096
1673318000,9.378516670947581,9.393182646091958
1673319970,9.222055188434604,9.234036530950881
1673321940,9.225614448421648,9.225142394778384
1673323910,9.34314172391438,9.341632244568709
1673325880,9.334202097105672,9.352406839004052
1673327850,9.539487751187593,9.568220307075778
1673329820,9.402714981364598,9.444038895538068
1673331790,9.43874579661454,9.461163552132044
1673333760,9.434556793797947,9.413306458717141
1673335730,9.609267745155535,9.619719639495903
1673337700,9.38319318590107,9.392369654744844
1673339670,9.456899854877138,9.432157586643703
1673341640,9.563442143588711,9.593239969469504
